========================================================
  STMO Research Report
  Sea Turtle Migration Optimization
  OAS-SDST ??Wu et al. (2018) Applied Soft Computing
========================================================

[Configuration]
  Problem       : N=100 orders, M=9 machines, Seed=10
  Population    : P=30 turtles, NC=3 candidates/turtle
  Stopping      : END_TIME=120s, MAX_ITER=2500
  PairMemory    : DF=0.95, MIN_COUNT=3, GHOST=0.010
  Labels        : STRONG_mult=0.5, WEAK_mult=0.5
  Stage2        : MACHINE_BUDGET=3, MAX_ATTEMPTS=5
  Stage4/5      : K_STAG=50, E_SIZE=5

[Final Summary]
  Best Z          : 6698.0977
  Total iters     : 2500 / 2500
  Time used       : 87.57 s / 120 s
  Best at iter    : 2494 (99.8% of run)
  New-best events : 151
  Stagnation resets: 31

[Phase Attribution ??which stages produced new bests]
  Stage 1/2   (Exploration + Repair) : 94 events (62.3%)
  Stage 3/4/5 (Memory + Elite)       : 19 events (12.6%)
  Both contributed same iteration    : 38 events (25.2%)

[Stage Activity Summary]
  Stage 2 total repairs : 400057
  Stage 4 Phase1 hits   : 57

[PairMemory Final Label Distribution]
  Total entries  : 690
  STRONG         : 191 (27.7%)
  NEUTRAL        : 265 (38.4%)
  WEAK           : 234 (33.9%)
  CRITICAL       : 0 (0.0%)
  Unlabelled     : 0 (0.0%)
  TripletMemory  : 79 entries
  Elite archive  : 5 / 5

[Diagnosis]
  OK Convergence looks healthy (best at iter 2494 of 2500)
  OK Stage 2 active (400057 repairs)
  OK Stage 4 Phase1 active (57 hits)

[New Best Events ??logged every time Best Z improved]
Iter   Time(s)   BestZ         DeltaZ        Source        
2010   70.10    6635.10      0.00       0.00      0.00      716     197    243   276   0     298368  54      16    73   
2020   70.45    6635.10      0.00       0.00      0.00      716     197    243   276   0     300584  54      26    73   
2030   70.81    6635.10      0.00       0.00      0.00      716     197    242   277   0     302713  54      36    73   
2040   71.16    6635.10      0.00       0.00      0.00      718     197    243   278   0     304796  55      46    74   
2050   71.52    6635.10      0.00       0.00      0.00      706     195    240   271   0     306788  55      6     74   
2060   71.87    6635.10      0.00       0.00      0.00      707     195    241   270   0     308947  55      16    74   
2070   72.23    6635.10      0.00       0.00      0.00      709     195    244   270   0     311123  55      26    75   
2080   72.58    6635.10      0.00       0.00      0.00      711     195    243   272   0     313336  55      36    75   
2090   72.93    6635.10      0.00       0.00      0.00      711     195    243   272   0     315502  55      46    75   
2100   73.28    6635.10      0.00       0.00      0.00      713     194    243   269   0     317452  55      6     75   
2110   73.64    6635.10      0.00       0.00      0.00      718     194    246   273   0     319620  55      16    75   
2120   73.99    6635.10      0.00       0.00      0.00      718     196    247   272   0     321764  55      26    75   
2130   74.35    6635.10      0.00       0.00      0.00      720     197    246   273   0     323919  55      36    75   
2140   74.70    6635.10      0.00       0.00      0.00      720     198    246   273   0     326036  55      46    75   
2150   75.05    6635.10      0.00       0.00      0.00      708     195    242   268   0     328055  55      6     75   
2160   75.41    6635.10      0.00       0.00      0.00      711     194    245   267   0     330182  55      16    75   
2170   75.77    6635.10      0.00       0.00      0.00      714     194    245   269   0     332353  55      26    75   
2180   76.12    6635.10      0.00       0.00      0.00      715     195    250   265   0     334486  55      36    75   
2190   76.47    6635.10      0.00       0.00      0.00      715     195    246   269   0     336625  55      46    75   
2200   76.82    6635.10      0.00       0.00      0.00      706     194    244   263   0     338598  55      6     75   
2210   77.17    6635.10      0.00       0.00      0.00      709     194    243   264   0     340741  55      16    75   
2220   77.53    6635.10      0.00       0.00      0.00      711     194    247   264   0     342883  55      26    75   
2230   77.88    6635.10      0.00       0.00      0.00      711     194    246   265   0     345032  55      36    75   
2240   78.23    6635.10      0.00       0.00      0.00      711     194    244   268   0     347192  55      46    75   
2250   78.58    6635.10      0.00       0.00      0.00      704     194    245   261   0     349220  55      6     75   
2260   78.93    6635.10      0.00       0.00      0.00      705     195    245   261   0     351386  55      16    76   
2270   79.29    6635.10      0.00       0.00      0.00      706     193    244   266   0     353490  55      26    76   
2280   79.64    6635.10      0.00       0.00      0.00      707     195    246   263   0     355660  55      36    76   
2290   79.99    6635.10      0.00       0.00      0.00      711     196    244   267   0     357749  55      46    76   
2300   80.35    6635.10      0.00       0.00      0.00      697     191    242   262   0     359782  56      6     76   
2310   80.73    6635.10      0.00       0.00      0.00      697     192    242   261   0     361871  56      16    76   
2320   81.14    6635.10      0.00       0.00      0.00      699     192    240   265   0     363941  57      26    76   
2330   81.50    6635.10      0.00       0.00      0.00      699     192    239   266   0     365995  57      36    76   
2340   81.85    6658.54      23.43      0.00      0.00      704     197    241   264   0     368018  57      7     77   
2350   82.21    6693.07      34.53      0.00      0.00      707     199    244   262   0     370038  57      4     77   
2360   82.58    6693.14      0.07       0.00      0.00      706     199    244   263   0     372039  57      4     79   
2370   82.94    6693.14      0.00       0.00      0.00      706     199    244   263   0     374007  57      14    79   
2380   83.29    6693.14      0.00       0.00      0.00      714     202    247   265   0     375892  57      24    79   
2390   83.65    6693.14      0.00       0.00      0.00      716     202    246   266   0     377782  57      34    79   
2400   84.01    6693.14      0.00       0.00      0.00      715     202    247   266   0     379721  57      44    79   
2410   84.37    6693.14      0.00       0.00      0.00      681     189    234   258   0     381611  57      4     79   
2420   84.73    6693.14      0.00       0.00      0.00      682     189    237   256   0     383746  57      14    79   
2430   85.09    6693.14      0.00       0.00      0.00      683     189    233   260   0     385807  57      24    79   
2440   85.44    6693.14      0.00       0.00      0.00      683     189    231   263   0     387885  57      34    79   
2450   85.80    6693.14      0.00       0.00      0.00      684     189    231   263   0     389925  57      44    79   
2460   86.15    6693.14      0.00       0.00      0.00      678     187    233   258   0     391835  57      4     79   
2470   86.50    6693.14      0.00       0.00      0.00      678     188    233   257   0     393957  57      14    79   
2480   86.86    6693.14      0.00       0.00      0.00      681     188    233   258   0     396044  57      24    79   
2490   87.21    6693.14      0.00       0.00      0.00      689     189    233   266   0     398073  57      34    79   
2500   87.57    6698.10      4.96       0.00      0.00      690     191    234   265   0     400057  57      6     79   

[CSV ??Convergence Data for Plotting]
iter,time,bestZ,deltaZ,s12delta,s345delta,pmAll,pmStrong,pmWeak,pmNeutral,pmCritical,s2repairs,s4phase1,stagCount,triplets
10,0.07,-10775.04,9052.43,502.17,0.00,1038,220,344,281,0,499,4,0,1
20,0.21,-5824.13,4950.91,0.00,104.11,1360,281,504,380,0,852,6,0,2
30,0.40,-5168.11,656.02,27.64,0.00,1564,314,618,456,0,1101,7,0,5
40,0.61,-3483.66,1684.46,55.21,2.24,1728,344,722,474,0,1282,7,0,5
50,0.80,-1786.18,1697.47,130.42,0.00,1895,381,814,510,0,1494,9,0,6
60,1.03,-1080.17,706.02,5.39,0.00,2056,399,911,541,0,1656,9,0,10
70,1.24,261.55,1341.72,292.36,149.56,2190,424,992,577,0,1801,9,0,14
80,1.47,1538.67,1277.12,0.00,0.00,2361,431,1076,633,0,2018,10,1,14
90,1.72,2007.30,468.63,0.00,0.00,2478,437,1114,699,0,2174,11,1,16
100,1.97,2512.62,505.32,0.00,0.00,2633,464,1176,761,0,2337,11,1,19
110,2.26,3166.16,653.53,0.00,0.00,2698,472,1229,770,0,2465,11,1,19
120,2.57,3594.08,427.92,0.00,0.00,2759,488,1265,775,0,2589,11,6,21
130,2.91,3802.28,208.19,0.00,0.00,2725,485,1262,759,0,2698,12,9,24
140,3.24,3917.73,115.45,23.16,0.00,2657,477,1246,716,0,2807,13,0,27
150,3.57,4285.40,367.67,0.00,0.00,2570,460,1218,678,0,2934,13,2,30
160,3.89,4814.03,528.63,145.54,0.00,2496,453,1189,650,0,3072,14,0,33
170,4.22,5002.51,188.48,0.00,0.00,2414,461,1147,624,0,3232,15,4,35
180,4.57,5066.00,63.48,0.00,0.00,2323,443,1113,601,0,3410,15,2,35
190,4.92,5066.00,0.00,0.00,0.00,2226,437,1067,567,0,3539,15,12,37
200,5.25,5112.91,46.91,0.00,0.00,2182,440,1039,540,0,3731,15,7,38
210,5.59,5189.39,76.49,0.00,0.00,2098,424,985,546,0,3940,15,3,40
220,5.93,5426.19,236.79,0.00,0.00,2038,426,959,516,0,4167,16,3,42
230,6.27,5454.39,28.21,0.00,0.00,1952,412,896,515,0,4405,17,5,43
240,6.60,5454.39,0.00,0.00,0.00,1897,420,879,475,0,4697,17,15,44
250,6.94,5520.90,66.51,0.00,0.00,1835,423,833,469,0,4984,18,1,47
260,7.29,5520.90,0.00,0.00,0.00,1790,418,824,448,0,5278,18,11,48
270,7.64,5533.29,12.39,0.00,0.00,1763,419,804,436,0,5582,19,7,48
280,7.98,5625.15,91.85,0.00,0.00,1712,409,774,438,0,5936,19,1,48
290,8.34,5757.98,132.83,0.00,0.00,1676,403,759,434,0,6307,22,2,48
300,8.69,5896.52,138.54,0.00,0.00,1660,404,734,430,0,6711,24,3,49
310,9.05,5950.10,53.59,0.00,0.00,1644,394,731,432,0,7117,26,8,49
320,9.40,5950.10,0.00,0.00,0.00,1612,389,719,423,0,7494,26,18,50
330,9.77,5950.10,0.00,0.00,0.00,1560,384,704,400,0,7911,26,28,50
340,10.14,5950.10,0.00,0.00,0.00,1536,381,688,395,0,8368,27,38,50
350,10.51,5950.10,0.00,0.00,0.00,1511,381,670,384,0,8888,27,48,52
360,10.86,5976.97,26.86,0.00,0.00,1369,358,552,381,0,9621,27,6,52
370,11.23,5976.97,0.00,0.00,0.00,1391,362,569,384,0,10293,29,16,52
380,11.60,5976.97,0.00,0.00,0.00,1418,375,590,376,0,10988,31,26,52
390,11.99,5976.97,0.00,0.00,0.00,1398,376,589,367,0,11630,32,36,52
400,12.36,6099.68,122.71,0.00,0.00,1385,368,576,367,0,12260,33,6,52
410,12.74,6107.45,7.77,0.00,0.00,1359,368,557,371,0,12872,35,4,52
420,13.10,6116.45,9.00,0.00,0.00,1327,355,537,376,0,13549,38,1,52
430,13.47,6116.45,0.00,0.00,0.00,1300,344,522,377,0,14256,40,11,52
440,13.84,6142.35,25.90,0.00,0.00,1265,341,511,367,0,14960,40,1,52
450,14.21,6158.17,15.82,0.00,0.00,1246,328,494,380,0,15698,43,7,55
460,14.58,6158.17,0.00,0.00,0.00,1227,326,478,378,0,16434,43,17,56
470,14.95,6158.17,0.00,0.00,0.00,1197,321,468,377,0,17226,43,27,56
480,15.33,6159.42,1.25,0.00,0.00,1199,317,461,374,0,18056,43,6,56
490,15.69,6247.18,87.76,3.73,0.00,1179,320,457,375,0,18944,43,0,57
500,16.05,6247.18,0.00,0.00,0.00,1147,307,445,367,0,19795,43,10,57
510,16.41,6247.18,0.00,0.00,0.00,1143,303,433,376,0,20721,45,20,57
520,16.77,6273.12,25.94,0.00,0.00,1134,303,427,376,0,21641,45,2,57
530,17.13,6314.88,41.77,0.00,0.00,1131,303,423,387,0,22586,45,3,57
540,17.49,6333.40,18.52,0.00,0.00,1126,302,426,380,0,23505,46,7,57
550,17.85,6334.57,1.17,0.00,0.00,1117,300,428,373,0,24401,46,8,57
560,18.20,6334.57,0.00,0.00,0.00,1103,304,417,364,0,25347,46,18,57
570,18.56,6334.57,0.00,0.00,0.00,1095,304,415,358,0,26383,46,28,57
580,18.92,6334.57,0.00,0.00,0.00,1090,300,404,365,0,27492,46,38,58
590,19.27,6334.57,0.00,0.00,0.00,1070,294,399,360,0,28578,46,48,58
600,19.63,6334.57,0.00,0.00,0.00,976,266,344,352,0,29925,47,8,58
610,19.98,6334.57,0.00,0.00,0.00,976,267,346,351,0,31323,47,18,58
620,20.33,6344.68,10.11,0.00,0.00,990,268,347,354,0,32626,47,3,58
630,20.70,6344.68,0.00,0.00,0.00,999,276,352,358,0,33862,48,13,58
640,21.08,6344.68,0.00,0.00,0.00,994,275,358,351,0,35057,48,23,58
650,21.45,6344.68,0.00,0.00,0.00,999,269,354,364,0,36258,49,33,59
660,21.83,6344.68,0.00,0.00,0.00,1007,275,354,365,0,37422,49,43,60
670,22.19,6344.68,0.00,0.00,0.00,927,246,318,345,0,38650,49,3,60
680,22.57,6344.68,0.00,0.00,0.00,938,254,322,348,0,40121,49,13,60
690,22.94,6344.68,0.00,0.00,0.00,933,253,324,345,0,41606,49,23,60
700,23.30,6348.09,3.41,0.00,0.00,936,254,324,346,0,43054,49,3,60
710,23.66,6357.29,9.20,0.00,0.00,941,257,329,346,0,44483,50,6,60
720,24.03,6357.29,0.00,0.00,0.00,938,254,327,352,0,45941,50,16,60
730,24.40,6357.29,0.00,0.00,0.00,935,254,324,352,0,47386,50,26,60
740,24.77,6357.29,0.00,0.00,0.00,926,249,322,351,0,48822,50,36,60
750,25.14,6357.29,0.00,0.00,0.00,918,250,321,344,0,50264,50,46,60
760,25.50,6357.29,0.00,0.00,0.00,852,234,297,313,0,51875,50,6,60
770,25.85,6367.54,10.25,0.00,0.00,864,239,302,313,0,53626,50,9,60
780,26.21,6367.54,0.00,0.00,0.00,867,244,304,312,0,55356,50,19,60
790,26.56,6427.20,59.66,0.00,0.00,881,245,307,321,0,57048,50,4,60
800,26.92,6427.20,0.00,0.00,0.00,883,244,307,324,0,58656,50,14,60
810,27.28,6427.20,0.00,0.00,0.00,886,244,311,323,0,60188,50,24,60
820,27.64,6427.20,0.00,0.00,0.00,894,245,309,329,0,61690,50,34,60
830,28.00,6427.20,0.00,0.00,0.00,902,248,313,333,0,63250,51,44,60
840,28.35,6427.20,0.00,0.00,0.00,835,227,286,311,0,64844,51,4,61
850,28.71,6427.20,0.00,0.00,0.00,841,229,292,311,0,66615,52,14,61
860,29.06,6448.62,21.42,0.00,0.00,851,238,295,307,0,68348,52,8,61
870,29.41,6448.62,0.00,0.00,0.00,863,241,303,307,0,70059,52,18,61
880,29.76,6448.62,0.00,0.00,0.00,871,245,304,311,0,71758,52,28,61
890,30.12,6448.62,0.00,0.00,0.00,873,248,308,308,0,73362,52,38,61
900,30.47,6448.62,0.00,0.00,0.00,875,247,305,314,0,74900,52,48,62
910,30.82,6448.62,0.00,0.00,0.00,801,221,274,299,0,76666,52,8,62
920,31.18,6448.62,0.00,0.00,0.00,810,224,280,299,0,78610,52,18,62
930,31.53,6448.62,0.00,0.00,0.00,813,226,281,300,0,80536,52,28,62
940,31.88,6448.62,0.00,0.00,0.00,812,226,285,298,0,82289,52,38,62
950,32.24,6448.62,0.00,0.00,0.00,815,228,283,301,0,84085,52,48,62
960,32.59,6448.62,0.00,0.00,0.00,775,215,264,291,0,85963,52,8,62
970,32.95,6456.96,8.34,0.00,0.00,782,217,267,294,0,87945,52,4,62
980,33.33,6456.96,0.00,0.00,0.00,788,220,272,294,0,89888,53,14,62
990,33.70,6456.96,0.00,0.00,0.00,787,220,271,295,0,91831,53,24,62
1000,34.07,6483.43,26.47,0.00,0.00,796,223,274,296,0,93717,53,4,63
1010,34.42,6483.43,0.00,0.00,0.00,798,223,275,300,0,95595,53,14,63
1020,34.78,6483.43,0.00,0.00,0.00,803,224,279,299,0,97431,53,24,63
1030,35.15,6483.43,0.00,0.00,0.00,807,225,278,301,0,99333,53,34,63
1040,35.51,6483.43,0.00,0.00,0.00,811,226,281,302,0,101156,53,44,63
1050,35.87,6483.43,0.00,0.00,0.00,763,212,263,288,0,103007,53,4,63
1060,36.23,6483.43,0.00,0.00,0.00,769,212,265,290,0,105072,53,14,63
1070,36.59,6483.43,0.00,0.00,0.00,773,216,268,289,0,107114,53,24,63
1080,36.95,6483.43,0.00,0.00,0.00,774,216,269,289,0,109220,53,34,63
1090,37.31,6483.43,0.00,0.00,0.00,778,220,272,286,0,111262,53,44,63
1100,37.66,6483.43,0.00,0.00,0.00,767,214,262,290,0,113249,53,4,63
1110,38.02,6483.43,0.00,0.00,0.00,767,215,264,287,0,115313,53,14,64
1120,38.37,6483.43,0.00,0.00,0.00,767,217,267,282,0,117330,53,24,64
1130,38.74,6483.43,0.00,0.00,0.00,770,217,268,284,0,119343,53,34,64
1140,39.09,6483.43,0.00,0.00,0.00,770,216,265,288,0,121440,53,44,64
1150,39.44,6483.43,0.00,0.00,0.00,762,215,263,283,0,123336,53,4,64
1160,39.80,6483.43,0.00,0.00,0.00,763,215,266,280,0,125388,53,14,64
1170,40.17,6483.43,0.00,0.00,0.00,764,216,264,282,0,127416,53,24,66
1180,40.53,6483.43,0.00,0.00,0.00,768,217,265,285,0,129435,53,34,66
1190,40.88,6483.43,0.00,0.00,0.00,769,216,262,290,0,131428,53,44,66
1200,41.24,6483.43,0.00,0.00,0.00,753,214,259,278,0,133324,53,4,66
1210,41.61,6537.27,53.84,0.00,0.00,763,215,263,280,0,135403,53,5,66
1220,41.97,6537.27,0.00,0.00,0.00,766,216,266,281,0,137408,53,15,66
1230,42.32,6537.27,0.00,0.00,0.00,769,218,267,282,0,139408,53,25,66
1240,42.69,6537.27,0.00,0.00,0.00,774,219,266,285,0,141418,53,35,66
1250,43.04,6537.27,0.00,0.00,0.00,775,218,265,290,0,143381,53,45,66
1260,43.40,6537.27,0.00,0.00,0.00,750,212,260,277,0,145281,53,5,66
1270,43.75,6537.27,0.00,0.00,0.00,751,213,260,277,0,147392,53,15,66
1280,44.11,6537.27,0.00,0.00,0.00,753,216,263,272,0,149370,53,25,66
1290,44.47,6537.27,0.00,0.00,0.00,758,219,264,273,0,151365,53,35,66
1300,44.83,6547.39,10.12,0.00,0.00,760,219,263,277,0,153363,53,5,66
1310,45.19,6547.39,0.00,0.00,0.00,766,219,261,283,0,155378,53,15,66
1320,45.55,6547.39,0.00,0.00,0.00,768,219,262,285,0,157373,53,25,67
1330,45.91,6547.39,0.00,0.00,0.00,775,220,266,287,0,159347,53,35,67
1340,46.27,6547.39,0.00,0.00,0.00,776,221,269,284,0,161323,53,45,67
1350,46.62,6547.39,0.00,0.00,0.00,741,207,253,277,0,163298,53,5,67
1360,46.98,6547.39,0.00,0.00,0.00,753,210,257,279,0,165331,53,15,67
1370,47.33,6547.39,0.00,0.00,0.00,756,213,258,283,0,167337,53,25,67
1380,47.68,6547.39,0.00,0.00,0.00,757,214,259,282,0,169321,53,35,67
1390,48.03,6604.27,56.88,0.00,0.00,757,216,262,278,0,171327,53,3,67
1400,48.39,6604.27,0.00,0.00,0.00,763,219,263,280,0,173325,53,13,67
1410,48.76,6604.27,0.00,0.00,0.00,764,223,262,277,0,175281,53,23,67
1420,49.12,6604.27,0.00,0.00,0.00,765,222,260,282,0,177254,53,33,67
1430,49.48,6604.27,0.00,0.00,0.00,766,222,260,283,0,179228,53,43,67
1440,49.84,6613.53,9.26,0.00,0.00,770,224,260,282,0,181110,53,3,67
1450,50.20,6613.53,0.00,0.00,0.00,774,224,261,287,0,183007,53,13,67
1460,50.56,6613.53,0.00,0.00,0.00,778,225,264,288,0,184944,53,23,67
1470,50.92,6613.53,0.00,0.00,0.00,778,226,266,286,0,186934,53,33,67
1480,51.29,6613.53,0.00,0.00,0.00,783,229,267,286,0,188863,53,43,68
1490,51.66,6613.53,0.00,0.00,0.00,739,210,247,277,0,190793,54,3,68
1500,52.01,6613.53,0.00,0.00,0.00,749,214,252,281,0,192822,54,13,68
1510,52.37,6613.53,0.00,0.00,0.00,755,214,254,285,0,194876,54,23,68
1520,52.73,6613.53,0.00,0.00,0.00,757,215,258,283,0,196880,54,33,68
1530,53.08,6613.53,0.00,0.00,0.00,758,218,257,282,0,198891,54,43,68
1540,53.44,6613.53,0.00,0.00,0.00,740,209,247,280,0,200826,54,3,69
1550,53.80,6613.53,0.00,0.00,0.00,740,209,248,280,0,202970,54,13,69
1560,54.15,6626.34,12.81,0.00,0.00,744,210,249,282,0,205042,54,6,69
1570,54.50,6626.34,0.00,0.00,0.00,749,213,251,281,0,207165,54,16,69
1580,54.86,6626.34,0.00,0.00,0.00,754,214,256,281,0,209302,54,26,69
1590,55.22,6626.34,0.00,0.00,0.00,754,214,255,282,0,211349,54,36,69
1600,55.58,6626.34,0.00,0.00,0.00,755,213,254,285,0,213431,54,46,69
1610,55.93,6626.34,0.00,0.00,0.00,738,207,246,281,0,215460,54,6,69
1620,56.29,6626.34,0.00,0.00,0.00,741,208,247,283,0,217583,54,16,69
1630,56.64,6626.34,0.00,0.00,0.00,742,209,247,284,0,219693,54,26,70
1640,57.00,6626.34,0.00,0.00,0.00,743,212,249,280,0,221740,54,36,70
1650,57.35,6626.34,0.00,0.00,0.00,747,213,252,280,0,223749,54,46,70
1660,57.71,6626.34,0.00,0.00,0.00,734,205,243,283,0,225696,54,6,72
1670,58.06,6626.34,0.00,0.00,0.00,738,208,248,280,0,227807,54,16,72
1680,58.42,6626.34,0.00,0.00,0.00,739,209,251,278,0,229903,54,26,72
1690,58.78,6626.34,0.00,0.00,0.00,738,209,250,279,0,231948,54,36,72
1700,59.14,6626.34,0.00,0.00,0.00,738,209,249,280,0,234051,54,46,72
1710,59.49,6626.34,0.00,0.00,0.00,726,202,245,279,0,236006,54,6,72
1720,59.85,6627.05,0.71,0.00,0.00,734,207,245,282,0,238075,54,6,72
1730,60.21,6627.05,0.00,0.00,0.00,737,208,246,280,0,240114,54,16,72
1740,60.57,6627.05,0.00,0.00,0.00,738,208,249,281,0,242152,54,26,72
1750,60.93,6627.05,0.00,0.00,0.00,743,207,250,285,0,244191,54,36,72
1760,61.28,6627.05,0.00,0.00,0.00,743,207,251,284,0,246227,54,46,72
1770,61.64,6627.05,0.00,0.00,0.00,727,205,242,279,0,248218,54,6,72
1780,61.99,6627.05,0.00,0.00,0.00,730,207,246,276,0,250327,54,16,72
1790,62.35,6627.05,0.00,0.00,0.00,730,207,246,276,0,252465,54,26,72
1800,62.70,6635.10,8.06,0.00,0.00,733,206,246,280,0,254495,54,6,72
1810,63.05,6635.10,0.00,0.00,0.00,737,206,249,280,0,256549,54,16,72
1820,63.40,6635.10,0.00,0.00,0.00,741,207,252,279,0,258632,54,26,72
1830,63.76,6635.10,0.00,0.00,0.00,743,208,253,279,0,260647,54,36,72
1840,64.11,6635.10,0.00,0.00,0.00,743,208,251,281,0,262638,54,46,72
1850,64.47,6635.10,0.00,0.00,0.00,721,203,244,271,0,264665,54,6,72
1860,64.82,6635.10,0.00,0.00,0.00,724,202,243,274,0,266733,54,16,72
1870,65.18,6635.10,0.00,0.00,0.00,724,203,244,274,0,268817,54,26,72
1880,65.53,6635.10,0.00,0.00,0.00,726,203,245,275,0,270961,54,36,72
1890,65.88,6635.10,0.00,0.00,0.00,727,204,247,273,0,273068,54,46,72
1900,66.23,6635.10,0.00,0.00,0.00,720,198,244,273,0,275078,54,6,72
1910,66.58,6635.10,0.00,0.00,0.00,721,200,246,271,0,277222,54,16,72
1920,66.94,6635.10,0.00,0.00,0.00,720,201,243,274,0,279347,54,26,72
1930,67.29,6635.10,0.00,0.00,0.00,721,200,244,275,0,281438,54,36,72
1940,67.64,6635.10,0.00,0.00,0.00,722,198,244,278,0,283534,54,46,72
1950,67.99,6635.10,0.00,0.00,0.00,714,197,243,273,0,285562,54,6,72
1960,68.34,6635.10,0.00,0.00,0.00,718,197,245,273,0,287775,54,16,73
1970,68.70,6635.10,0.00,0.00,0.00,722,200,244,277,0,289917,54,26,73
1980,69.05,6635.10,0.00,0.00,0.00,723,202,246,274,0,292079,54,36,73
1990,69.40,6635.10,0.00,0.00,0.00,722,203,246,273,0,294164,54,46,73
2000,69.75,6635.10,0.00,0.00,0.00,714,197,243,272,0,296152,54,6,73
2010,70.10,6635.10,0.00,0.00,0.00,716,197,243,276,0,298368,54,16,73
2020,70.45,6635.10,0.00,0.00,0.00,716,197,243,276,0,300584,54,26,73
2030,70.81,6635.10,0.00,0.00,0.00,716,197,242,277,0,302713,54,36,73
2040,71.16,6635.10,0.00,0.00,0.00,718,197,243,278,0,304796,55,46,74
2050,71.52,6635.10,0.00,0.00,0.00,706,195,240,271,0,306788,55,6,74
2060,71.87,6635.10,0.00,0.00,0.00,707,195,241,270,0,308947,55,16,74
2070,72.23,6635.10,0.00,0.00,0.00,709,195,244,270,0,311123,55,26,75
2080,72.58,6635.10,0.00,0.00,0.00,711,195,243,272,0,313336,55,36,75
2090,72.93,6635.10,0.00,0.00,0.00,711,195,243,272,0,315502,55,46,75
2100,73.28,6635.10,0.00,0.00,0.00,713,194,243,269,0,317452,55,6,75
2110,73.64,6635.10,0.00,0.00,0.00,718,194,246,273,0,319620,55,16,75
2120,73.99,6635.10,0.00,0.00,0.00,718,196,247,272,0,321764,55,26,75
2130,74.35,6635.10,0.00,0.00,0.00,720,197,246,273,0,323919,55,36,75
2140,74.70,6635.10,0.00,0.00,0.00,720,198,246,273,0,326036,55,46,75
2150,75.05,6635.10,0.00,0.00,0.00,708,195,242,268,0,328055,55,6,75
2160,75.41,6635.10,0.00,0.00,0.00,711,194,245,267,0,330182,55,16,75
2170,75.77,6635.10,0.00,0.00,0.00,714,194,245,269,0,332353,55,26,75
2180,76.12,6635.10,0.00,0.00,0.00,715,195,250,265,0,334486,55,36,75
2190,76.47,6635.10,0.00,0.00,0.00,715,195,246,269,0,336625,55,46,75
2200,76.82,6635.10,0.00,0.00,0.00,706,194,244,263,0,338598,55,6,75
2210,77.17,6635.10,0.00,0.00,0.00,709,194,243,264,0,340741,55,16,75
2220,77.53,6635.10,0.00,0.00,0.00,711,194,247,264,0,342883,55,26,75
2230,77.88,6635.10,0.00,0.00,0.00,711,194,246,265,0,345032,55,36,75
2240,78.23,6635.10,0.00,0.00,0.00,711,194,244,268,0,347192,55,46,75
2250,78.58,6635.10,0.00,0.00,0.00,704,194,245,261,0,349220,55,6,75
2260,78.93,6635.10,0.00,0.00,0.00,705,195,245,261,0,351386,55,16,76
2270,79.29,6635.10,0.00,0.00,0.00,706,193,244,266,0,353490,55,26,76
2280,79.64,6635.10,0.00,0.00,0.00,707,195,246,263,0,355660,55,36,76
2290,79.99,6635.10,0.00,0.00,0.00,711,196,244,267,0,357749,55,46,76
2300,80.35,6635.10,0.00,0.00,0.00,697,191,242,262,0,359782,56,6,76
2310,80.73,6635.10,0.00,0.00,0.00,697,192,242,261,0,361871,56,16,76
2320,81.14,6635.10,0.00,0.00,0.00,699,192,240,265,0,363941,57,26,76
2330,81.50,6635.10,0.00,0.00,0.00,699,192,239,266,0,365995,57,36,76
2340,81.85,6658.54,23.43,0.00,0.00,704,197,241,264,0,368018,57,7,77
2350,82.21,6693.07,34.53,0.00,0.00,707,199,244,262,0,370038,57,4,77
2360,82.58,6693.14,0.07,0.00,0.00,706,199,244,263,0,372039,57,4,79
2370,82.94,6693.14,0.00,0.00,0.00,706,199,244,263,0,374007,57,14,79
2380,83.29,6693.14,0.00,0.00,0.00,714,202,247,265,0,375892,57,24,79
2390,83.65,6693.14,0.00,0.00,0.00,716,202,246,266,0,377782,57,34,79
2400,84.01,6693.14,0.00,0.00,0.00,715,202,247,266,0,379721,57,44,79
2410,84.37,6693.14,0.00,0.00,0.00,681,189,234,258,0,381611,57,4,79
2420,84.73,6693.14,0.00,0.00,0.00,682,189,237,256,0,383746,57,14,79
2430,85.09,6693.14,0.00,0.00,0.00,683,189,233,260,0,385807,57,24,79
2440,85.44,6693.14,0.00,0.00,0.00,683,189,231,263,0,387885,57,34,79
2450,85.80,6693.14,0.00,0.00,0.00,684,189,231,263,0,389925,57,44,79
2460,86.15,6693.14,0.00,0.00,0.00,678,187,233,258,0,391835,57,4,79
2470,86.50,6693.14,0.00,0.00,0.00,678,188,233,257,0,393957,57,14,79
2480,86.86,6693.14,0.00,0.00,0.00,681,188,233,258,0,396044,57,24,79
2490,87.21,6693.14,0.00,0.00,0.00,689,189,233,266,0,398073,57,34,79
2500,87.57,6698.10,4.96,0.00,0.00,690,191,234,265,0,400057,57,6,79

[Best Schedule]
  Machine 1: J47(C=13.4) J39(C=26.2) J82(C=41.3) J12(C=58.8) J64(C=78.4) 
  Machine 2: J28(C=18.3) J48(C=27.1) J53(C=42.4) J15(C=59.2) J33(C=73.6) 
